Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-19 00:00:00+05:30,1823.5322913058358,1829.6770428521897,1778.4409603563845,1785.173095703125,5963193,0.0,0.0
2020-05-20 00:00:00+05:30,1785.1731314307935,1816.3032600993204,1784.676088903561,1798.9986572265625,3926496,0.0,0.0
2020-05-21 00:00:00+05:30,1806.363393139672,1810.3394026596739,1766.7842011332414,1780.9713134765625,4261625,0.0,0.0
2020-05-22 00:00:00+05:30,1784.6759926402883,1802.793886713615,1769.314224602372,1796.3328857421875,5339946,0.0,0.0
2020-05-26 00:00:00+05:30,1811.7397352415792,1825.3394619895228,1784.6759591234195,1787.2061767578125,4628932,0.0,0.0
2020-05-27 00:00:00+05:30,1798.2303964917842,1811.8752382429986,1772.025028904718,1805.5498046875,4261645,0.0,0.0
2020-05-28 00:00:00+05:30,1807.266947698553,1820.821449806292,1798.2306129600602,1816.258056640625,5500796,0.0,0.0
2020-05-29 00:00:00+05:30,1815.3996864922904,1868.7140625515462,1807.2669850595225,1859.0904541015625,8778345,0.0,0.0
2020-06-01 00:00:00+05:30,1875.0394975071847,1936.486575015854,1871.6056461119124,1905.3564453125,6592547,0.0,0.0
2020-06-02 00:00:00+05:30,1917.5103988572635,1920.2212995154027,1888.5941251704432,1904.3172607421875,3268728,0.0,0.0
2020-06-03 00:00:00+05:30,1911.1845575326795,1941.9080917908882,1884.0755567166132,1916.154541015625,4895117,0.0,0.0
2020-06-04 00:00:00+05:30,1911.1848035419846,1926.9079377937526,1902.3743771426775,1916.2452392578125,3264730,0.0,0.0
2020-06-05 00:00:00+05:30,1919.3173383574187,1922.9318719513121,1884.0756358169576,1886.4251708984375,2981853,0.0,0.0
2020-06-08 00:00:00+05:30,1903.9556037945677,1919.769188543692,1877.8406863686073,1908.20263671875,4298456,0.0,0.0
2020-06-09 00:00:00+05:30,1897.630166996128,1938.1129880147707,1893.1572257252196,1903.5037841796875,3127904,0.0,0.0
2020-06-10 00:00:00+05:30,1911.9981761861404,1924.7394977264146,1894.0159564481526,1915.341796875,2421659,0.0,0.0
2020-06-11 00:00:00+05:30,1911.1847535916565,1932.1490055839772,1893.6993580261083,1903.865234375,2566927,0.0,0.0
2020-06-12 00:00:00+05:30,1866.2290346664047,1914.7993339586546,1866.0031262976036,1904.181640625,2338438,0.0,0.0
2020-06-15 00:00:00+05:30,1911.0494070869236,1926.2754992842963,1858.5934379771986,1883.443359375,2830788,0.0,0.0
2020-06-16 00:00:00+05:30,1906.4861422234367,1915.7031604765818,1858.774245802042,1876.2596435546875,2806772,0.0,0.0
2020-06-17 00:00:00+05:30,1875.943264925794,1896.7268367433726,1863.5635293137077,1877.9764404296875,2293301,0.0,0.0
2020-06-18 00:00:00+05:30,1870.7471737238338,1883.940310507566,1856.108355769843,1866.3194580078125,2326907,0.0,0.0
2020-06-19 00:00:00+05:30,1891.475471085537,1910.5812839247849,1871.4598576348965,1903.9852294921875,4673528,14.0,0.0
2020-06-22 00:00:00+05:30,1919.679202852057,1927.7763390779864,1898.7537897403995,1911.30908203125,2487234,0.0,0.0
2020-06-23 00:00:00+05:30,1924.2279685997971,1976.0865947039051,1912.0367313107429,1961.4842529296875,4308814,0.0,0.0
2020-06-24 00:00:00+05:30,1976.0870815196793,1980.545016014243,1933.3264494610123,1938.1484375,3023015,0.0,0.0
2020-06-25 00:00:00+05:30,1923.591781665111,1992.372585505297,1921.4991955037185,1977.1334228515625,8208033,0.0,0.0
2020-06-26 00:00:00+05:30,1983.319945607422,1983.319945607422,1945.244920465827,1959.892578125,3176048,0.0,0.0
