Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-11-04 00:00:00+05:30,2491.5038377594296,2491.5038377594296,2448.9516520733146,2469.78759765625,1097260,0.0,0.0
2024-11-05 00:00:00+05:30,2465.0921611820922,2475.118825726583,2452.3754159061527,2466.412841796875,702046,0.0,0.0
2024-11-06 00:00:00+05:30,2489.0248833129285,2495.853221668339,2469.0351480693835,2474.67578125,1219166,29.0,0.0
2024-11-07 00:00:00+05:30,2474.6757381471616,2483.779947529222,2440.4359574015994,2449.738037109375,1322446,0.0,0.0
2024-11-08 00:00:00+05:30,2458.1001868735925,2489.0745049500374,2441.6235553523775,2481.60302734375,1700877,0.0,0.0
2024-11-11 00:00:00+05:30,2482.889616450141,2488.7281203430734,2449.2929718731634,2465.12646484375,1175577,0.0,0.0
2024-11-12 00:00:00+05:30,2469.0351629944903,2470.9648215153247,2430.4410261781436,2435.8837890625,1624222,0.0,0.0
2024-11-13 00:00:00+05:30,2436.4776557387972,2447.0662552732297,2424.899221347026,2439.2978515625,1262017,0.0,0.0
2024-11-14 00:00:00+05:30,2434.795173825076,2439.05047318676,2358.8934186803103,2364.336181640625,2443393,0.0,0.0
2024-11-18 00:00:00+05:30,2376.1618922683506,2399.7637894769937,2351.0263187010178,2397.685546875,1374215,0.0,0.0
2024-11-19 00:00:00+05:30,2406.5916538817232,2414.8053259236217,2380.0707488788325,2385.26611328125,1133370,0.0,0.0
2024-11-21 00:00:00+05:30,2399.516319706179,2399.516319706179,2351.372702992728,2358.0029296875,1291829,0.0,0.0
2024-11-22 00:00:00+05:30,2366.0680148563506,2426.581789153276,2353.10448779154,2419.802978515625,1696471,0.0,0.0
2024-11-25 00:00:00+05:30,2444.295362696197,2479.6237939099196,2432.024502859471,2445.730224609375,4368045,0.0,0.0
2024-11-26 00:00:00+05:30,2460.3763392800433,2468.9857526601027,2434.795255864652,2453.399658203125,982442,0.0,0.0
2024-11-27 00:00:00+05:30,2449.3915667510755,2467.006374422353,2432.4201396340313,2461.019287109375,948232,0.0,0.0
2024-11-28 00:00:00+05:30,2460.12878333942,2512.7255671638522,2427.670076896536,2436.576416015625,2540530,0.0,0.0
2024-11-29 00:00:00+05:30,2429.550486048264,2481.405075736755,2429.550486048264,2470.173095703125,1795164,0.0,0.0
2024-12-02 00:00:00+05:30,2459.1393150176896,2464.582078089157,2434.943807501786,2453.35009765625,1006993,0.0,0.0
2024-12-03 00:00:00+05:30,2454.191281323029,2465.522075813993,2440.336975702657,2457.01171875,1641588,0.0,0.0
2024-12-04 00:00:00+05:30,2455.2798834802848,2467.05594639189,2430.985321127442,2438.8525390625,1321495,0.0,0.0
2024-12-05 00:00:00+05:30,2439.9412002072213,2488.8270098441144,2424.552976935717,2468.639404296875,2071795,0.0,0.0
2024-12-06 00:00:00+05:30,2469.0353010155163,2469.827023981118,2449.2434348751112,2457.951904296875,1308086,0.0,0.0
2024-12-09 00:00:00+05:30,2439.347482760921,2451.1730743675053,2358.4977585285465,2375.76611328125,3385021,0.0,0.0
2024-12-10 00:00:00+05:30,2383.6333504033364,2387.888649943694,2363.445743579217,2372.401611328125,2063838,0.0,0.0
2024-12-11 00:00:00+05:30,2379.9717820277288,2384.276609333733,2360.1799168965213,2376.35986328125,1718225,0.0,0.0
2024-12-12 00:00:00+05:30,2360.2294166121537,2374.9742593183464,2313.669006128633,2320.546630859375,3231056,0.0,0.0
2024-12-13 00:00:00+05:30,2320.546768178735,2369.630692660808,2309.166445191151,2365.22705078125,2260902,0.0,0.0
2024-12-16 00:00:00+05:30,2365.424946537542,2368.096800165089,2338.409000748059,2341.526123046875,1247552,0.0,0.0
2024-12-17 00:00:00+05:30,2328.8593734568494,2355.2319369512325,2328.8593734568494,2338.65625,2131569,0.0,0.0
2024-12-18 00:00:00+05:30,2325.5937555517817,2358.2008060821568,2325.5937555517817,2334.6484375,988403,0.0,0.0
2024-12-19 00:00:00+05:30,2322.5753780333557,2362.1095803961302,2311.689852188291,2335.291748046875,1655915,0.0,0.0
2024-12-20 00:00:00+05:30,2327.6223625608864,2348.7995613125745,2300.457834771569,2309.611572265625,2069691,0.0,0.0
2024-12-23 00:00:00+05:30,2312.679439765665,2327.275940294781,2291.1557864430706,2314.5595703125,1066199,0.0,0.0
2024-12-24 00:00:00+05:30,2306.840987138842,2332.4218284168865,2306.840987138842,2311.24462890625,683646,0.0,0.0
2024-12-26 00:00:00+05:30,2307.9788361920278,2317.4790279450567,2300.507358902917,2308.4736328125,1033769,0.0,0.0
2024-12-27 00:00:00+05:30,2318.6170421366123,2321.2393676740503,2304.020541337844,2316.88525390625,556816,0.0,0.0
2024-12-30 00:00:00+05:30,2317.1326298763533,2334.598854362723,2300.804341004707,2319.11181640625,924180,0.0,0.0
2024-12-31 00:00:00+05:30,2315.6483090887227,2328.1665676239545,2299.0726214061433,2302.63525390625,1878762,0.0,0.0
2025-01-01 00:00:00+05:30,2300.804294082358,2312.8277553663065,2296.1037261697165,2297.9345703125,559893,0.0,0.0
2025-01-02 00:00:00+05:30,2305.7522085970463,2354.8854154578744,2291.403106869726,2345.3359375,1650744,0.0,0.0
2025-01-03 00:00:00+05:30,2357.062761752587,2389.471940450842,2340.1901486446577,2381.208740234375,1274239,0.0,0.0
2025-01-06 00:00:00+05:30,2392.836481773446,2393.776547042249,2337.0728054196943,2351.471435546875,900419,0.0,0.0
2025-01-07 00:00:00+05:30,2352.4115844134094,2377.250472545056,2350.5314538089888,2365.919677734375,922768,0.0,0.0
2025-01-08 00:00:00+05:30,2366.11749509075,2383.930173849275,2343.356850010412,2376.013427734375,953351,0.0,0.0
2025-01-09 00:00:00+05:30,2380.02140830482,2447.907363548585,2361.565348347788,2410.055419921875,2425267,0.0,0.0
2025-01-10 00:00:00+05:30,2410.055290434463,2430.441007906215,2388.680221318363,2416.63623046875,1651911,0.0,0.0
2025-01-13 00:00:00+05:30,2391.8965200446955,2434.894300357316,2383.9797736911664,2425.4931640625,2595013,0.0,0.0
2025-01-14 00:00:00+05:30,2439.3474497642724,2442.316229621998,2339.4975838560817,2343.307373046875,2052741,0.0,0.0
2025-01-15 00:00:00+05:30,2349.195468982312,2360.0809954248093,2325.643341413943,2348.304931640625,1215150,0.0,0.0
2025-01-16 00:00:00+05:30,2352.21364769839,2355.2319554570895,2301.84344747585,2320.59619140625,2762596,0.0,0.0
2025-01-17 00:00:00+05:30,2325.5440685236567,2354.5391982086353,2318.616915979118,2329.50244140625,1333005,0.0,0.0
2025-01-20 00:00:00+05:30,2331.9271142249772,2343.356965310731,2311.343524993478,2320.794189453125,1382273,0.0,0.0
2025-01-21 00:00:00+05:30,2329.007779016069,2352.5601473447987,2308.176792200955,2316.14306640625,1842885,0.0,0.0
2025-01-22 00:00:00+05:30,2318.1716421650885,2337.4191819436696,2307.9292557143226,2318.5673828125,2658047,0.0,0.0
2025-01-23 00:00:00+05:30,2290.908347838724,2316.934698339336,2230.3948179256267,2297.53857421875,3408925,0.0,0.0
2025-01-24 00:00:00+05:30,2308.572649398605,2356.023596172511,2298.825059501607,2343.455810546875,1688664,0.0,0.0
2025-01-27 00:00:00+05:30,2340.387974264966,2384.622743048428,2336.577943713409,2367.9482421875,2477358,0.0,0.0
2025-01-28 00:00:00+05:30,2376.0134518785903,2381.951011525101,2354.6876684948897,2363.989990234375,1892156,0.0,0.0
2025-01-29 00:00:00+05:30,2360.3283327655017,2371.065516573595,2339.398531377286,2359.140869140625,699576,0.0,0.0
2025-01-30 00:00:00+05:30,2359.190427153607,2399.7637524528086,2359.190427153607,2383.682861328125,1419960,0.0,0.0
2025-01-31 00:00:00+05:30,2376.508234850856,2453.201713177294,2376.508234850856,2443.10791015625,2116148,0.0,0.0
2025-02-01 00:00:00+05:30,2449.243296082011,2574.9216389516737,2409.8079083919974,2479.97021484375,2970999,0.0,0.0
2025-02-03 00:00:00+05:30,2478.9310100640587,2493.7749083279155,2391.3520103073047,2416.537109375,2528480,0.0,0.0
2025-02-04 00:00:00+05:30,2424.503570057758,2424.503570057758,2377.84434289029,2412.677978515625,1992474,0.0,0.0
2025-02-05 00:00:00+05:30,2427.4722457945336,2427.4722457945336,2362.159091199165,2366.1669921875,1357416,0.0,0.0
2025-02-06 00:00:00+05:30,2375.023756044994,2383.8805671485966,2335.736953067065,2348.0078125,1132113,0.0,0.0
2025-02-07 00:00:00+05:30,2355.232079468475,2357.161738104356,2311.7890297686713,2339.250244140625,855602,0.0,0.0
2025-02-10 00:00:00+05:30,2346.226608165067,2373.0446826616367,2327.5729198188596,2336.875,1326354,0.0,0.0
2025-02-11 00:00:00+05:30,2346.325585157178,2353.203209893645,2272.650416347278,2291.15576171875,1389260,0.0,0.0
2025-02-12 00:00:00+05:30,2301.4970357565,2315.5492119684354,2281.1115592123997,2308.226318359375,1341909,0.0,0.0
2025-02-13 00:00:00+05:30,2305.8514192374955,2321.1901152163214,2289.2757316474745,2297.3408203125,1334967,0.0,0.0
2025-02-14 00:00:00+05:30,2297.8355515744483,2341.3776550495886,2289.324952891613,2294.2236328125,1135380,0.0,0.0
2025-02-17 00:00:00+05:30,2294.2236350032917,2311.6898594330996,2276.0645020103293,2305.158447265625,1409168,0.0,0.0
2025-02-18 00:00:00+05:30,2305.158520524562,2314.213444117236,2264.1894548263285,2272.106201171875,1035705,0.0,0.0
2025-02-19 00:00:00+05:30,2274.8276465999206,2281.7052718607365,2224.6057855602485,2226.980712890625,1521343,0.0,0.0
2025-02-20 00:00:00+05:30,2226.980672739916,2230.988573937607,2203.3294894349083,2224.6552734375,2206196,0.0,0.0
2025-02-21 00:00:00+05:30,2224.655074737465,2230.097837418587,2203.230236678196,2218.321533203125,1781509,0.0,0.0
2025-02-24 00:00:00+05:30,2206.792984713286,2227.574443313725,2195.709588446369,2218.123779296875,1627949,0.0,0.0
2025-02-25 00:00:00+05:30,2219.6576675855754,2245.9809447684647,2214.660173335451,2235.7880859375,1988040,0.0,0.0
2025-02-27 00:00:00+05:30,2246.0303082238115,2246.0303082238115,2209.8608668474067,2221.58740234375,1699658,0.0,0.0
2025-02-28 00:00:00+05:30,2221.6862995661827,2226.188997022339,2163.102429455049,2167.45654296875,3683249,0.0,0.0
2025-03-03 00:00:00+05:30,2176.1156841937386,2176.1156841937386,2136.0371552215483,2154.1962890625,1306470,0.0,0.0
2025-03-04 00:00:00+05:30,2157.263833201739,2157.313361185971,2113.771256648273,2134.899169921875,1800330,0.0,0.0
2025-03-05 00:00:00+05:30,2129.6046023003178,2169.0892750059793,2127.625415866953,2147.862548828125,1145673,0.0,0.0
2025-03-06 00:00:00+05:30,2152.3653348141274,2206.5950936388526,2141.232410668537,2195.85791015625,1856868,0.0,0.0
2025-03-07 00:00:00+05:30,2203.527304632234,2203.527304632234,2166.417556693262,2181.60791015625,1738356,0.0,0.0
2025-03-10 00:00:00+05:30,2185.0218239072406,2243.556166073489,2171.810657815665,2224.358154296875,1242387,0.0,0.0
