Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-10-10 00:00:00+05:30,1018.0999755859375,1027.5,1017.0,1023.8499755859375,3714548,0.0,0.0
2025-10-13 00:00:00+05:30,1023.8499755859375,1040.0,1021.5,1036.75,7684523,0.0,0.0
2025-10-14 00:00:00+05:30,1040.0,1042.0999755859375,1011.3499755859375,1019.1500244140625,7668358,0.0,0.0
2025-10-15 00:00:00+05:30,1026.0,1063.0,1018.4000244140625,1059.9000244140625,10205158,0.0,0.0
2025-10-16 00:00:00+05:30,1062.0,1081.0999755859375,1058.8499755859375,1065.75,9901992,0.0,0.0
2025-10-17 00:00:00+05:30,1056.0999755859375,1076.449951171875,1056.0999755859375,1070.0999755859375,5761670,0.0,0.0
2025-10-20 00:00:00+05:30,1081.5,1086.5,1072.199951171875,1081.0,5700858,0.0,0.0
2025-10-21 00:00:00+05:30,1084.9000244140625,1089.0,1081.0,1086.5,911624,0.0,0.0
2025-10-23 00:00:00+05:30,1090.0,1102.5,1083.9000244140625,1094.1500244140625,11143407,0.0,0.0
2025-10-24 00:00:00+05:30,1093.5,1098.5999755859375,1087.4000244140625,1089.75,6440277,0.0,0.0
2025-10-27 00:00:00+05:30,1090.949951171875,1094.0,1075.75,1084.4000244140625,7366175,0.0,0.0
2025-10-28 00:00:00+05:30,1078.0,1092.4000244140625,1063.050048828125,1072.75,12324341,0.0,0.0
2025-10-29 00:00:00+05:30,1072.0,1079.1500244140625,1061.25,1062.949951171875,5386803,0.0,0.0
2025-10-30 00:00:00+05:30,1063.0,1066.800048828125,1045.0,1052.300048828125,4271927,0.0,0.0
2025-10-31 00:00:00+05:30,1052.0,1069.449951171875,1041.4000244140625,1042.800048828125,5315632,0.0,0.0
2025-11-03 00:00:00+05:30,1037.0,1048.0,1031.0,1043.0999755859375,4135617,0.0,0.0
2025-11-04 00:00:00+05:30,1040.0,1060.4000244140625,1035.0,1057.0,6202540,0.0,0.0
2025-11-05 00:00:00+05:30,1057.0,1057.0,1057.0,1057.0,0,0.0,0.0
2025-11-06 00:00:00+05:30,1037.0,1052.800048828125,1035.0,1041.9000244140625,5776277,0.0,0.0
2025-11-07 00:00:00+05:30,1039.0,1076.9000244140625,1034.199951171875,1066.5999755859375,6940923,0.0,0.0
