Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-10-08 00:00:00+05:30,1384.800048828125,1389.0,1364.5,1367.4000244140625,8525081,0.0,0.0
2025-10-09 00:00:00+05:30,1374.0,1380.0,1369.0999755859375,1377.800048828125,8826633,0.0,0.0
2025-10-10 00:00:00+05:30,1377.800048828125,1388.0,1375.0999755859375,1381.699951171875,6373084,0.0,0.0
2025-10-13 00:00:00+05:30,1376.9000244140625,1377.699951171875,1367.800048828125,1375.0,7600682,0.0,0.0
2025-10-14 00:00:00+05:30,1380.0,1388.0,1370.0999755859375,1375.9000244140625,9768174,0.0,0.0
2025-10-15 00:00:00+05:30,1383.0,1384.0,1372.699951171875,1374.300048828125,10882743,0.0,0.0
2025-10-16 00:00:00+05:30,1375.0999755859375,1400.5,1375.0,1398.300048828125,12315932,0.0,0.0
2025-10-17 00:00:00+05:30,1401.0,1423.300048828125,1399.0999755859375,1416.800048828125,19335561,0.0,0.0
2025-10-20 00:00:00+05:30,1440.0,1473.800048828125,1433.300048828125,1466.800048828125,24721978,0.0,0.0
2025-10-21 00:00:00+05:30,1468.0,1474.0,1460.0,1465.199951171875,2066169,0.0,0.0
2025-10-23 00:00:00+05:30,1475.0,1482.9000244140625,1444.5999755859375,1448.4000244140625,18707090,0.0,0.0
2025-10-24 00:00:00+05:30,1450.0,1459.800048828125,1441.0,1451.5999755859375,9700837,0.0,0.0
2025-10-27 00:00:00+05:30,1463.0,1485.0,1458.0,1484.0999755859375,14113867,0.0,0.0
2025-10-28 00:00:00+05:30,1484.0999755859375,1492.0,1477.5999755859375,1486.9000244140625,17631577,0.0,0.0
2025-10-29 00:00:00+05:30,1490.0,1508.300048828125,1488.0999755859375,1504.199951171875,11884745,0.0,0.0
2025-10-30 00:00:00+05:30,1500.0,1503.0999755859375,1484.0,1488.5,9318663,0.0,0.0
2025-10-31 00:00:00+05:30,1490.4000244140625,1497.5,1482.300048828125,1486.4000244140625,8758053,0.0,0.0
2025-11-03 00:00:00+05:30,1486.0,1495.0,1479.300048828125,1484.699951171875,8452085,0.0,0.0
2025-11-04 00:00:00+05:30,1483.9000244140625,1492.800048828125,1470.0999755859375,1473.0999755859375,10007806,0.0,0.0
2025-11-05 00:00:00+05:30,1473.0999755859375,1473.0999755859375,1473.0999755859375,1473.0999755859375,0,0.0,0.0
2025-11-06 00:00:00+05:30,1484.0,1501.5999755859375,1476.199951171875,1496.0999755859375,16772678,0.0,0.0
2025-11-07 00:00:00+05:30,1494.5999755859375,1498.4000244140625,1475.9000244140625,1478.0,7820997,0.0,0.0
