Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-19 00:00:00+05:30,296.97495833648435,301.27895521751014,287.3514588570885,290.4464416503906,61827491,0.0,0.0
2020-05-20 00:00:00+05:30,289.18908857526293,298.1355737569391,287.73830719445056,295.6208801269531,42238419,0.0,0.0
2020-05-21 00:00:00+05:30,295.95943247329035,302.53629694398427,292.0906817220055,294.41192626953125,43075357,0.0,0.0
2020-05-22 00:00:00+05:30,291.12349894507,297.6036683692747,276.1804371096714,281.4999694824219,80358245,0.0,0.0
2020-05-26 00:00:00+05:30,286.33584920831356,288.1251519968047,280.48437660629116,283.0957946777344,46681705,0.0,0.0
2020-05-27 00:00:00+05:30,286.38423957610104,311.38604365713445,285.1752551381035,308.38775634765625,80541990,0.0,0.0
2020-05-28 00:00:00+05:30,311.6762057711041,318.9301128099971,310.2254243633255,316.1252746582031,66136408,0.0,0.0
2020-05-29 00:00:00+05:30,312.3048275495734,323.33075878278703,309.4999897952973,321.0578918457031,60487477,0.0,0.0
2020-06-01 00:00:00+05:30,327.87658079705346,336.581268782816,325.16846745241605,328.1183776855469,44024770,0.0,0.0
2020-06-02 00:00:00+05:30,325.94223689822275,338.51567630379213,321.5898924886026,336.9681701660156,47558213,0.0,0.0
2020-06-03 00:00:00+05:30,346.1564348278739,360.7609734358961,342.1909597796235,345.1408996582031,69689299,0.0,0.0
2020-06-04 00:00:00+05:30,345.28594772804377,351.0890728999437,334.163291148569,336.4361877441406,57061575,0.0,0.0
2020-06-05 00:00:00+05:30,338.5156385495436,348.18751393667344,335.6140759334047,345.4794006347656,37251097,0.0,0.0
2020-06-08 00:00:00+05:30,354.52259575695115,361.4863581416881,341.56228808401204,347.99407958984375,46827341,0.0,0.0
2020-06-09 00:00:00+05:30,348.23587741824446,357.2307396489891,333.9215129977482,337.11322021484375,47621969,0.0,0.0
2020-06-10 00:00:00+05:30,337.11323953109655,345.1409146389146,333.96987970654584,341.417236328125,36292403,0.0,0.0
2020-06-11 00:00:00+05:30,340.8852777006698,342.5778559821702,328.9405050679796,330.0527648925781,36999490,0.0,0.0
2020-06-12 00:00:00+05:30,313.5621950846644,334.79194271409347,313.46547043272267,332.90594482421875,47509067,0.0,0.0
2020-06-15 00:00:00+05:30,330.0044096557877,331.0199447946147,314.81955304790966,320.2358093261719,43500660,0.0,0.0
2020-06-16 00:00:00+05:30,331.01994785716687,336.4845517578464,315.3514973208427,331.6969909667969,57511237,0.0,0.0
2020-06-17 00:00:00+05:30,327.48971313977,339.4828329593045,325.0717442440485,330.72979736328125,37107002,0.0,0.0
2020-06-18 00:00:00+05:30,328.8437912680886,343.06146110881605,326.1356777347233,340.4500427246094,39285919,0.0,0.0
2020-06-19 00:00:00+05:30,339.48283449087063,353.4587065776816,337.7419086845857,351.8628234863281,51367236,0.0,0.0
2020-06-22 00:00:00+05:30,354.95783525870985,362.9371326453157,353.1685323657417,355.4897766113281,40133602,0.0,0.0
2020-06-23 00:00:00+05:30,356.89223161101904,365.88706466627065,352.24974284370666,363.8076171875,32493320,0.0,0.0
2020-06-24 00:00:00+05:30,367.5312875305494,367.5312875305494,333.67972157378824,336.6780090332031,57955780,0.0,0.0
2020-06-25 00:00:00+05:30,334.55012628742816,343.9318561692247,327.39294520538414,339.4827880859375,69902888,0.0,0.0
2020-06-26 00:00:00+05:30,343.931922140493,346.7367603235475,334.743639788823,337.64520263671875,34596104,0.0,0.0
2020-06-29 00:00:00+05:30,333.92151897039685,334.26004053371287,327.3930026690205,331.8420715332031,27384244,0.0,0.0
2020-06-30 00:00:00+05:30,335.61409423188707,342.8196535946516,334.9370511113854,339.9180908203125,47526095,0.0,0.0
2020-07-01 00:00:00+05:30,342.6261584189706,353.7488142321482,340.0631175478735,352.1045837402344,36922617,0.0,0.0
2020-07-02 00:00:00+05:30,353.99060426990405,358.72981683912633,349.4931885615219,350.9439697265625,50964311,0.0,0.0
2020-07-03 00:00:00+05:30,352.6849529631178,355.1029219667265,347.9940871928723,349.15472412109375,28779044,0.0,0.0
2020-07-06 00:00:00+05:30,355.7799627282729,355.7799627282729,348.6711280016928,349.9768371582031,33334074,0.0,0.0
2020-07-07 00:00:00+05:30,351.08909039354813,365.5969040461741,350.21862747763504,363.71087646484375,46030825,0.0,0.0
2020-07-08 00:00:00+05:30,365.50018326520336,366.5640955142677,355.48978583538184,356.8438720703125,46315597,0.0,0.0
2020-07-09 00:00:00+05:30,361.19619373080394,363.6625101179346,353.3135917735156,358.1979064941406,35144463,0.0,0.0
2020-07-10 00:00:00+05:30,352.9267229384877,356.11845948948564,347.2203224285606,348.5260314941406,27864858,0.0,0.0
2020-07-13 00:00:00+05:30,352.15299748458744,354.9578355131911,340.9336158539506,341.9975280761719,32379935,0.0,0.0
2020-07-14 00:00:00+05:30,339.9664480611203,340.8852881056128,329.424108917804,334.211669921875,34031256,0.0,0.0
2020-07-15 00:00:00+05:30,338.0320666243409,345.0925243067149,332.47073791735966,334.4534606933594,30442553,0.0,0.0
2020-07-16 00:00:00+05:30,336.5329231799516,337.1615891904671,329.81095783403026,333.3411865234375,35535437,0.0,0.0
2020-07-17 00:00:00+05:30,334.64689729031846,344.3187729345473,334.11495593637466,342.1909484863281,27511781,0.0,0.0
2020-07-20 00:00:00+05:30,346.25314305833547,354.3291650077728,343.59337729461924,351.0890808105469,36312529,0.0,0.0
2020-07-21 00:00:00+05:30,358.8265848234822,367.43454820576073,357.9077448348309,366.3706359863281,45559912,0.0,0.0
2020-07-22 00:00:00+05:30,374.2048913391625,376.71958510188074,362.9855088321132,368.59521484375,45500191,0.0,0.0
2020-07-23 00:00:00+05:30,369.9976020339969,382.66776541027866,366.4190256482927,379.37933349609375,37838027,0.0,0.0
2020-07-24 00:00:00+05:30,375.55890520951584,375.945803833583,359.9388325399852,369.2721862792969,52980980,0.0,0.0
2020-07-27 00:00:00+05:30,372.3672268280923,373.14096510332377,344.8991048302517,346.73675537109375,73275058,0.0,0.0
2020-07-28 00:00:00+05:30,349.25147245009487,350.84732619736855,331.9388191143795,340.5467834472656,125939354,0.0,0.0
2020-07-29 00:00:00+05:30,341.61066587979695,345.91463291136074,336.7747279682269,339.53118896484375,50194622,0.0,0.0
2020-07-30 00:00:00+05:30,341.80406451074566,342.9647013441066,329.2306267196255,333.63134765625,40820253,0.0,0.0
